UNIQ_ID,mod_year,age,hour,drunk_dr,numoccs,deformed,motorcycle,rollover_binary,air_bag_deployed,speedrel_binary,fatality_target
360886_1_2,2013,36,2.0,1,2,6.0,0,0,1,1,1
360888_1_1,2004,19,9.0,1,5,6.0,0,0,1,1,1
360888_1_2,2004,19,9.0,1,5,6.0,0,0,1,1,0
360888_1_3,2004,18,9.0,1,5,6.0,0,0,0,1,0
360888_1_4,2004,15,9.0,1,5,6.0,0,0,0,1,0
360888_1_5,2004,27,9.0,1,5,6.0,0,0,0,1,0
360891_1_1,2005,34,1.0,1,1,6.0,0,1,1,1,1
360892_1_1,2011,23,0.0,0,3,6.0,0,0,1,1,1
360892_1_2,2011,22,0.0,0,3,6.0,0,0,1,1,0
360892_1_3,2011,23,0.0,0,3,6.0,0,0,1,1,1
360894_2_1,2002,75,17.0,0,3,6.0,0,1,1,0,1
360894_2_2,2002,75,17.0,0,3,6.0,0,1,1,0,1
360894_2_3,2002,77,17.0,0,3,6.0,0,1,1,0,0
360895_1_1,2005,26,0.0,1,1,6.0,0,0,1,1,1
360901_1_1,1968,63,15.0,1,2,6.0,0,1,0,1,0
360901_1_2,1968,42,15.0,1,2,6.0,0,1,0,1,1
360902_2_1,2001,23,19.0,0,1,6.0,1,0,0,1,1
360907_1_1,2002,21,6.0,0,1,6.0,0,1,0,1,1
360908_1_1,2008,24,15.0,0,1,6.0,0,0,1,0,1
360908_3_1,2009,23,15.0,0,1,6.0,0,0,1,0,1
360911_1_1,2002,66,14.0,0,1,0.0,0,1,0,0,1
360912_1_1,2006,32,9.0,0,3,6.0,0,0,1,0,1
360912_1_2,2006,3,9.0,0,3,6.0,0,0,1,0,0
360912_1_3,2006,1,9.0,0,3,6.0,0,0,1,0,0
360912_2_1,2003,47,9.0,0,1,6.0,0,0,1,0,0
360913_1_1,2002,36,2.0,1,4,6.0,0,1,0,0,0
360913_1_2,2002,39,2.0,1,4,6.0,0,1,0,0,1
360913_1_3,2002,26,2.0,1,4,6.0,0,1,0,0,0
360913_1_4,2002,32,2.0,1,4,6.0,0,1,0,0,0
360916_1_1,2000,30,22.0,1,2,6.0,0,0,1,1,1
360921_1_1,2006,22,17.0,1,1,6.0,1,0,0,0,1
360927_1_1,2009,33,5.0,1,2,6.0,0,1,1,1,0
360927_1_2,2009,32,5.0,1,2,6.0,0,1,1,1,1
360931_1_1,2011,31,22.0,1,1,6.0,0,0,1,1,0
360931_3_1,1991,59,22.0,1,1,6.0,0,0,0,0,1
360932_1_1,2004,89,8.0,0,1,6.0,0,0,1,0,1
360933_2_1,2005,23,16.0,0,1,6.0,1,0,0,1,1
360934_1_1,2014,27,9.0,0,1,6.0,0,0,0,0,1
360935_1_1,1996,24,11.0,0,1,6.0,0,0,0,1,1
360939_1_1,2008,29,16.0,0,1,6.0,0,0,1,0,1
360940_1_1,2012,45,4.0,0,1,6.0,0,0,1,1,1
360940_2_1,2005,53,4.0,0,1,6.0,0,0,0,0,0
360942_1_1,2014,33,13.0,0,1,0.0,0,0,0,0,0
360948_2_1,2006,56,15.0,0,1,6.0,0,0,1,0,1
360956_1_1,2000,20,15.0,0,1,6.0,0,0,1,0,1
360959_1_1,2003,19,3.0,0,4,6.0,0,1,1,1,0
360959_1_2,2003,19,3.0,0,4,6.0,0,1,1,1,0
360959_1_3,2003,22,3.0,0,4,6.0,0,1,0,1,0
360959_1_4,2003,19,3.0,0,4,6.0,0,1,0,1,1
360962_1_1,2011,85,11.0,0,1,6.0,0,1,1,0,1
360963_1_1,1972,56,13.0,0,1,6.0,1,0,0,0,1
360965_1_1,2004,48,14.0,0,2,6.0,0,0,1,0,1
360965_1_2,2004,27,14.0,0,2,6.0,0,0,1,0,0
360965_2_1,2016,29,14.0,0,6,6.0,0,1,0,0,0
360965_2_2,2016,30,14.0,0,6,6.0,0,1,0,0,0
360965_2_3,2016,30,14.0,0,6,6.0,0,1,0,0,0
360965_2_4,2016,57,14.0,0,6,6.0,0,1,0,0,0
360965_2_5,2016,47,14.0,0,6,6.0,0,1,0,0,0
360965_2_6,2016,65,14.0,0,6,6.0,0,1,0,0,0
360968_2_1,2015,60,6.0,0,1,0.0,0,0,0,0,0
360969_1_1,1997,21,5.0,0,1,6.0,0,0,1,0,1
360971_1_1,2014,29,3.0,1,2,6.0,0,0,1,1,0
360971_1_2,2014,24,3.0,1,2,6.0,0,0,1,1,1
360973_1_1,2009,62,6.0,0,1,0.0,0,0,0,0,0
360974_1_1,1999,36,1.0,1,1,6.0,0,1,1,1,1
360976_2_1,2013,77,13.0,0,1,6.0,0,1,1,0,1
360980_1_1,2015,27,5.0,1,2,6.0,0,0,1,1,0
360980_1_2,2015,26,5.0,1,2,6.0,0,0,1,1,1
360982_1_1,2006,34,16.0,0,1,0.0,0,0,0,0,0
360985_2_1,1998,41,4.0,1,1,6.0,0,0,0,0,0
360992_2_1,2011,22,1.0,0,1,6.0,0,0,1,0,1
360993_1_1,2014,40,15.0,0,1,6.0,0,0,1,0,1
361005_1_1,2007,20,17.0,0,1,0.0,0,0,0,0,0
361005_2_1,1995,28,17.0,0,3,0.0,0,0,0,0,0
361005_2_2,1995,21,17.0,0,3,0.0,0,0,0,0,0
361005_2_3,1995,25,17.0,0,3,0.0,0,0,0,0,0
361020_1_1,2000,31,8.0,1,1,6.0,0,0,1,1,1
361021_1_1,1993,31,19.0,0,1,6.0,0,1,1,1,1
361025_1_1,2013,28,0.0,1,1,6.0,0,0,1,1,1
361026_2_1,2009,34,17.0,0,6,6.0,0,0,1,0,0
361026_2_2,2009,47,17.0,0,6,6.0,0,0,0,0,0
361026_2_3,2009,31,17.0,0,6,6.0,0,0,0,0,0
361026_2_4,2009,9,17.0,0,6,6.0,0,0,0,0,0
361026_2_5,2009,29,17.0,0,6,6.0,0,0,0,0,0
361026_2_6,2009,0,17.0,0,6,6.0,0,0,0,0,1
361033_1_1,2001,23,5.0,1,1,6.0,0,0,1,1,1
361034_1_1,2009,43,7.0,0,6,6.0,0,0,1,0,1
361034_1_6,2009,36,7.0,0,6,6.0,0,0,1,0,1
361034_2_1,2013,27,7.0,0,1,6.0,0,0,1,0,0
361046_1_1,2007,16,10.0,0,5,6.0,0,0,0,0,0
361046_1_2,2007,60,10.0,0,5,6.0,0,0,0,0,0
361046_1_3,2007,16,10.0,0,5,6.0,0,0,0,0,1
361046_1_4,2007,16,10.0,0,5,6.0,0,0,0,0,1
361046_1_5,2007,16,10.0,0,5,6.0,0,0,0,0,1
361046_2_1,2006,61,10.0,0,1,6.0,0,0,0,1,0
361047_1_1,2002,19,11.0,0,5,6.0,0,1,1,1,0
361047_1_2,2002,22,11.0,0,5,6.0,0,1,1,1,1
361047_1_3,2002,25,11.0,0,5,6.0,0,1,0,1,1
361047_1_4,2002,21,11.0,0,5,6.0,0,1,0,1,1
361047_1_5,2002,26,11.0,0,5,6.0,0,1,0,1,1
370001_1_1,1999,53,11.0,0,1,6.0,0,1,1,1,1
370002_1_1,2005,39,7.0,0,2,4.0,0,0,0,0,0
370002_1_2,2005,22,7.0,0,2,4.0,0,0,0,0,0
370003_1_1,2006,66,5.0,0,1,6.0,0,1,1,0,1
370004_1_1,2000,29,23.0,0,2,6.0,0,0,0,1,1
370004_1_2,2000,33,23.0,0,2,6.0,0,0,0,1,0
370006_1_1,1997,81,3.0,0,1,6.0,0,0,1,0,1
370006_2_1,2008,43,3.0,0,1,6.0,0,0,1,0,0
370007_1_1,1999,68,14.0,0,1,6.0,1,0,0,0,1
370008_1_1,1984,66,13.0,0,1,4.0,0,0,0,0,1
370009_1_1,2002,19,21.0,1,2,6.0,0,0,1,1,1
370009_1_2,2002,18,21.0,1,2,6.0,0,0,1,1,0
370010_1_1,1996,40,17.0,1,1,4.0,0,0,0,0,0
370011_1_1,2008,28,2.0,1,1,6.0,0,0,1,1,1
370012_1_1,2013,76,16.0,0,1,6.0,0,0,1,0,1
370012_2_1,2000,24,16.0,0,1,6.0,0,0,1,0,0
370013_1_1,2004,38,21.0,1,2,6.0,0,0,0,1,1
370013_1_2,2004,11,21.0,1,2,6.0,0,0,0,1,0
370014_1_1,2007,59,6.0,0,1,2.0,0,0,0,0,0
370014_2_1,2012,49,6.0,0,1,2.0,0,0,0,0,1
370015_1_1,2013,35,18.0,0,1,6.0,0,0,1,1,0
370015_2_1,2012,39,18.0,0,1,6.0,0,0,1,0,1
370015_3_1,2006,27,18.0,0,4,6.0,0,0,1,0,0
370015_3_2,2006,11,18.0,0,4,6.0,0,0,1,0,0
370015_3_3,2006,5,18.0,0,4,6.0,0,0,0,0,0
370015_3_4,2006,1,18.0,0,4,6.0,0,0,0,0,0
370016_1_1,2007,26,21.0,1,1,6.0,0,1,1,1,1
370017_1_1,2002,54,7.0,0,1,6.0,0,0,1,0,1
370017_2_1,1998,38,7.0,0,1,6.0,0,0,0,0,0
370018_1_1,2001,23,23.0,0,1,6.0,0,0,0,0,0
370019_1_1,2003,65,18.0,0,2,2.0,0,0,0,0,0
370019_1_2,2003,12,18.0,0,2,2.0,0,0,0,0,0
370020_1_1,1998,24,7.0,0,1,6.0,0,0,1,0,1
370020_2_1,2013,62,7.0,0,1,6.0,0,0,1,0,0
370021_1_1,2006,72,9.0,0,1,6.0,0,0,1,1,1
370022_1_1,2005,40,23.0,1,2,6.0,0,0,1,0,0
370022_1_2,2005,30,23.0,1,2,6.0,0,0,1,0,1
370023_1_1,2006,29,17.0,0,1,6.0,0,1,1,1,1
370024_1_1,1997,46,21.0,1,1,6.0,0,1,0,1,1
370025_1_1,2002,22,19.0,0,4,4.0,0,0,0,0,0
370025_1_2,2002,21,19.0,0,4,4.0,0,0,0,0,0
370025_1_3,2002,19,19.0,0,4,4.0,0,0,0,0,0
370025_1_4,2002,21,19.0,0,4,4.0,0,0,0,0,0
370026_1_1,2000,22,21.0,0,1,6.0,0,0,1,0,1
370026_2_1,2012,50,21.0,0,1,6.0,0,0,1,0,0
370027_1_1,2014,56,7.0,1,1,6.0,0,0,1,0,0
370027_2_1,2005,34,7.0,1,1,6.0,0,0,1,0,0
370027_3_1,2002,47,7.0,1,1,6.0,0,0,0,0,1
370028_2_1,2012,43,21.0,1,3,6.0,0,0,1,0,1
370028_2_2,2012,40,21.0,1,3,6.0,0,0,1,0,1
370028_2_3,2012,17,21.0,1,3,6.0,0,0,1,0,1
370029_1_1,2012,62,16.0,0,1,6.0,0,0,1,1,1
370030_1_1,2002,51,17.0,0,1,6.0,1,0,0,1,1
370031_1_1,2014,66,21.0,0,1,2.0,0,0,0,0,0
370032_2_1,2012,55,14.0,0,1,2.0,0,0,0,0,0
370033_1_1,1995,91,12.0,0,1,6.0,0,0,1,0,1
370033_2_1,1997,39,12.0,0,1,6.0,0,0,1,0,0
370034_1_1,1995,43,20.0,0,1,4.0,0,0,0,0,1
370036_1_1,1998,42,18.0,0,2,4.0,0,0,0,0,0
370036_1_2,1998,10,18.0,0,2,4.0,0,0,0,0,0
370039_1_1,2007,61,16.0,0,2,6.0,0,0,1,1,1
370039_1_2,2007,70,16.0,0,2,6.0,0,0,1,1,0
370040_1_1,2004,57,19.0,0,1,4.0,0,0,0,0,0
370040_2_1,2004,16,19.0,0,1,2.0,0,0,0,0,0
370041_1_1,2003,34,5.0,0,2,6.0,0,0,0,1,1
370041_1_2,2003,34,5.0,0,2,6.0,0,0,0,1,0
370042_1_1,2009,19,6.0,0,2,6.0,0,0,1,1,1
370042_1_2,2009,1,6.0,0,2,6.0,0,0,0,1,0
370043_1_1,1997,22,13.0,0,1,6.0,0,0,0,0,1
370043_2_2,2010,25,13.0,0,2,6.0,0,0,1,0,0
370044_1_1,1998,24,7.0,0,1,6.0,0,0,0,0,1
370044_2_1,2010,20,7.0,0,1,6.0,0,0,1,0,0
370045_1_1,1997,19,18.0,0,1,6.0,0,1,1,0,1
370046_1_1,2005,25,2.0,1,3,6.0,0,0,0,0,0
370046_1_2,2005,28,2.0,1,3,6.0,0,0,0,0,0
370046_1_3,2005,28,2.0,1,3,6.0,0,0,0,0,1
370047_1_1,1995,88,19.0,0,1,6.0,0,0,1,0,1
370047_2_1,2002,59,19.0,0,4,6.0,0,0,1,0,0
370047_2_2,2002,60,19.0,0,4,6.0,0,0,1,0,0
370047_2_3,2002,41,19.0,0,4,6.0,0,0,0,0,0
370047_2_4,2002,21,19.0,0,4,6.0,0,0,0,0,0
370048_1_1,1994,24,16.0,0,4,6.0,0,0,0,0,0
370048_1_2,1994,39,16.0,0,4,6.0,0,0,0,0,0
370048_1_3,1994,0,16.0,0,4,6.0,0,0,0,0,0
370048_1_4,1994,2,16.0,0,4,6.0,0,0,0,0,0
370049_1_1,1999,42,17.0,0,1,6.0,0,1,1,1,0
370049_2_1,2011,47,17.0,0,3,6.0,0,1,1,0,1
370049_2_2,2011,49,17.0,0,3,6.0,0,1,1,0,1
370049_2_3,2011,27,17.0,0,3,6.0,0,1,1,0,0
370050_1_1,2004,41,7.0,0,2,6.0,0,1,0,1,0
370050_1_2,2004,42,7.0,0,2,6.0,0,1,0,1,1
370051_1_1,2006,20,7.0,0,1,6.0,0,0,0,0,0
370051_3_1,1997,23,7.0,0,1,6.0,0,0,1,0,0
370052_1_1,2011,83,14.0,0,1,4.0,0,1,1,1,1
370053_1_1,2004,76,14.0,0,2,6.0,0,0,1,1,0
370053_1_2,2004,80,14.0,0,2,6.0,0,0,1,1,1
370053_2_1,2004,61,14.0,0,1,6.0,0,0,0,0,0
370053_3_1,2007,40,14.0,0,6,6.0,0,0,0,0,0
370053_3_2,2007,64,14.0,0,6,6.0,0,0,0,0,0
370053_3_3,2007,7,14.0,0,6,6.0,0,0,0,0,0
370053_3_4,2007,12,14.0,0,6,6.0,0,0,0,0,0
370053_3_5,2007,7,14.0,0,6,6.0,0,0,0,0,0
370053_3_6,2007,11,14.0,0,6,6.0,0,0,0,0,0
370053_4_1,2002,62,14.0,0,1,6.0,0,0,1,0,0
370054_1_1,2003,20,22.0,1,1,6.0,0,1,1,1,1
370055_1_1,2001,42,23.0,0,1,6.0,0,0,0,0,0
370056_1_1,2013,23,0.0,1,1,6.0,0,0,1,1,0
370056_2_1,2003,50,0.0,1,1,6.0,1,0,0,0,1
370057_1_1,2011,53,17.0,0,1,6.0,0,0,1,0,0
370057_2_1,2008,66,17.0,0,1,6.0,0,0,1,0,1
370058_1_1,2014,18,8.0,0,1,6.0,0,0,1,0,1
370059_1_1,1996,63,18.0,1,1,6.0,0,1,0,0,1
370060_1_1,2013,35,5.0,0,1,6.0,0,1,1,1,0
370060_2_1,1999,53,5.0,0,1,6.0,0,0,1,0,1
370061_1_1,2003,46,4.0,1,1,6.0,0,0,1,1,0
370061_2_1,1994,48,4.0,1,1,6.0,0,0,1,0,1
370063_1_1,2010,72,19.0,0,2,6.0,0,0,0,0,0
370063_1_2,2010,37,19.0,0,2,6.0,0,0,0,0,0
370064_1_1,2002,23,6.0,0,2,6.0,0,0,0,1,1
370064_1_2,2002,19,6.0,0,2,6.0,0,0,0,1,0
370065_1_1,2002,19,22.0,1,2,6.0,0,0,0,1,1
370065_1_2,2002,19,22.0,1,2,6.0,0,0,0,1,1
370066_1_1,1997,21,8.0,0,1,6.0,0,1,0,0,1
370068_1_1,2013,77,10.0,0,1,6.0,0,0,1,0,1
370068_2_1,2000,51,10.0,0,1,6.0,0,0,0,0,0
370069_1_1,2005,32,15.0,0,1,4.0,0,0,0,0,0
370069_2_1,2002,16,15.0,0,1,6.0,0,0,0,0,1
370070_1_1,2005,40,5.0,0,2,6.0,0,0,1,0,0
370070_1_2,2005,36,5.0,0,2,6.0,0,0,1,0,0
370070_2_1,1995,67,5.0,0,2,6.0,0,0,1,0,1
370070_2_2,1995,68,5.0,0,2,6.0,0,0,1,0,0
370072_1_1,1999,35,21.0,0,1,2.0,0,0,0,0,0
370074_1_1,2008,33,2.0,0,1,6.0,0,0,1,1,1
370075_1_1,2006,25,16.0,0,1,4.0,0,0,0,0,0
370076_1_1,1994,28,19.0,0,1,4.0,0,0,0,0,0
370077_1_1,2006,19,15.0,1,4,6.0,0,1,1,1,1
370077_1_2,2006,22,15.0,1,4,6.0,0,1,1,1,0
370077_1_3,2006,22,15.0,1,4,6.0,0,1,0,1,1
370077_1_4,2006,21,15.0,1,4,6.0,0,1,0,1,0
370077_2_1,2006,39,15.0,1,1,2.0,0,0,0,0,0
370078_1_1,2003,78,10.0,0,1,6.0,0,0,1,0,1
370078_2_1,2007,36,10.0,0,2,6.0,0,0,1,0,0
370078_2_2,2007,2,10.0,0,2,6.0,0,0,0,0,0
370078_3_1,2004,55,10.0,0,2,6.0,0,0,1,0,0
370078_3_2,2004,44,10.0,0,2,6.0,0,0,1,0,0
370079_1_1,1988,34,18.0,0,1,6.0,0,0,0,0,0
370080_1_1,2011,26,1.0,1,1,6.0,0,0,1,1,1
370082_1_1,2007,21,1.0,1,1,6.0,1,0,0,1,1
370083_1_1,2012,28,17.0,1,1,2.0,0,1,0,0,1
370084_1_1,2004,42,23.0,1,1,4.0,0,0,0,1,1
370084_2_1,2004,39,23.0,1,1,6.0,0,0,1,0,0
370085_1_1,1993,17,13.0,0,1,6.0,0,0,0,1,1
370086_1_1,2008,25,19.0,0,3,4.0,0,0,0,0,0
370086_1_2,2008,21,19.0,0,3,4.0,0,0,0,0,0
370086_1_3,2008,22,19.0,0,3,4.0,0,0,0,0,0
370086_2_1,1996,18,19.0,0,1,4.0,0,0,0,0,0
370088_1_1,1998,26,14.0,0,1,6.0,0,0,0,0,0
370088_2_1,2003,43,14.0,0,1,6.0,0,0,1,1,1
370088_3_1,2005,77,14.0,0,2,2.0,0,0,0,0,0
370088_3_2,2005,68,14.0,0,2,2.0,0,0,0,0,0
370089_1_1,2002,21,19.0,0,1,6.0,0,0,1,0,0
370089_2_1,2009,21,19.0,0,1,6.0,0,0,1,0,1
370091_1_1,2001,65,12.0,1,1,6.0,0,0,1,0,1
370091_2_1,1998,28,12.0,1,1,6.0,0,0,1,0,0
370093_1_1,2006,30,11.0,0,1,6.0,0,0,1,0,0
370093_2_1,1988,37,11.0,0,2,6.0,0,0,0,0,1
370093_2_2,1988,54,11.0,0,2,6.0,0,0,0,0,0
370094_1_1,1996,16,19.0,0,3,6.0,0,0,1,1,0
370094_1_2,1996,16,19.0,0,3,6.0,0,0,0,1,0
370094_1_3,1996,17,19.0,0,3,6.0,0,0,1,1,1
370095_1_1,2010,60,21.0,0,1,2.0,0,0,0,0,0
370096_1_1,2014,40,7.0,0,2,6.0,0,0,1,1,0
370096_1_2,2014,42,7.0,0,2,6.0,0,0,1,1,0
370096_2_1,1995,55,7.0,0,1,6.0,0,0,0,0,1
370097_1_1,2001,50,16.0,1,3,6.0,0,1,1,1,1
370097_1_2,2001,56,16.0,1,3,6.0,0,1,1,1,0
370097_1_3,2001,58,16.0,1,3,6.0,0,1,0,1,0
370098_1_1,1998,54,18.0,0,3,6.0,0,0,0,0,1
370098_1_2,1998,14,18.0,0,3,6.0,0,0,0,0,0
370098_1_3,1998,1,18.0,0,3,6.0,0,0,0,0,0
370098_2_1,1998,37,18.0,0,2,4.0,0,0,0,0,0
370098_2_2,1998,47,18.0,0,2,4.0,0,0,0,0,0
370099_1_1,2010,37,12.0,0,1,6.0,0,0,0,0,0
370099_2_1,2004,25,12.0,0,3,6.0,0,0,1,0,0
370099_2_2,2004,2,12.0,0,3,6.0,0,0,0,0,0
370099_2_3,2004,0,12.0,0,3,6.0,0,0,0,0,1
370099_3_1,2012,21,12.0,0,1,6.0,0,0,1,0,0
370100_1_1,2005,46,15.0,1,1,6.0,0,1,1,1,1
370101_1_1,2012,21,19.0,0,2,6.0,0,0,1,0,0
370101_1_2,2012,21,19.0,0,2,6.0,0,0,0,0,0
370102_1_1,2005,29,18.0,0,1,6.0,0,0,0,0,0
370103_1_1,1997,33,7.0,0,1,6.0,0,0,1,1,1
370103_2_1,2006,54,7.0,0,1,6.0,0,0,0,0,0
370104_1_1,2009,61,13.0,0,1,6.0,0,1,0,1,1
370105_1_1,1994,25,12.0,0,1,6.0,0,0,1,0,1
370106_1_1,2001,51,14.0,1,1,6.0,0,1,0,1,1
370107_1_1,2014,78,19.0,1,1,6.0,0,1,1,0,1
370108_1_1,2007,47,5.0,0,1,6.0,0,0,1,0,0
370108_2_1,2008,61,5.0,0,1,6.0,0,0,1,0,1
370108_3_1,1993,59,5.0,0,1,0.0,0,0,0,0,0
370109_1_1,1990,21,4.0,1,2,6.0,0,0,0,1,1
370109_1_2,1990,21,4.0,1,2,6.0,0,0,0,1,1
370110_1_1,2013,32,4.0,1,1,6.0,0,0,1,1,1
370111_1_1,2011,21,6.0,0,3,6.0,0,0,1,1,0
370111_1_2,2011,23,6.0,0,3,6.0,0,0,1,1,0
370111_1_3,2011,5,6.0,0,3,6.0,0,0,0,1,1
370111_2_1,2011,24,6.0,0,2,6.0,0,0,0,0,0
370111_2_2,2011,23,6.0,0,2,6.0,0,0,0,0,0
370112_1_1,2012,44,18.0,0,1,6.0,0,0,0,0,1
370114_1_1,2005,19,19.0,0,1,6.0,0,0,1,1,1
370114_2_1,2014,34,19.0,0,1,6.0,0,0,1,0,0
370115_1_1,2001,52,11.0,0,1,6.0,1,0,0,0,1
370116_1_1,1999,30,6.0,0,1,6.0,0,0,1,0,0
370116_2_1,2011,42,6.0,0,1,6.0,0,0,1,0,1
370118_1_1,2009,64,19.0,0,1,6.0,0,0,0,0,0
370119_1_1,2013,31,7.0,1,1,6.0,0,1,1,1,1
370120_1_1,2006,25,7.0,1,1,6.0,0,0,1,1,1
370122_1_1,1993,43,19.0,0,1,4.0,0,0,0,0,0
370123_1_1,1995,30,0.0,1,1,6.0,0,1,1,1,1
370124_1_1,2006,66,11.0,0,1,6.0,0,0,1,0,1
370124_2_1,2009,60,11.0,0,1,6.0,0,0,1,0,0
370125_1_1,2009,52,18.0,0,3,4.0,0,0,0,0,0
370125_1_2,2009,32,18.0,0,3,4.0,0,0,0,0,0
370125_1_3,2009,16,18.0,0,3,4.0,0,0,0,0,0
370126_1_1,1997,32,11.0,0,2,6.0,0,0,1,1,1
370126_1_2,1997,18,11.0,0,2,6.0,0,0,1,1,0
370127_1_1,2003,27,21.0,1,1,6.0,0,0,1,1,1
370128_1_1,2000,60,18.0,0,1,4.0,0,0,0,0,0
370129_1_1,2003,26,15.0,0,3,6.0,0,0,0,0,0
370129_1_2,2003,17,15.0,0,3,6.0,0,0,1,0,0
370129_1_3,2003,18,15.0,0,3,6.0,0,0,0,0,1
370129_2_1,2008,43,15.0,0,1,6.0,0,0,1,0,0
370130_1_1,2011,20,12.0,0,1,6.0,0,0,1,1,0
370130_2_1,2001,19,12.0,0,2,6.0,0,0,1,0,1
370130_2_2,2001,17,12.0,0,2,6.0,0,0,1,0,0
370131_1_1,1995,45,9.0,1,1,6.0,0,0,1,0,1
370131_2_1,1995,44,9.0,1,2,6.0,0,0,1,0,0
370131_2_2,1995,15,9.0,1,2,6.0,0,0,0,0,0
370132_1_1,1998,31,20.0,1,2,6.0,0,0,1,0,1
370132_1_2,1998,20,20.0,1,2,6.0,0,0,1,0,0
370132_2_1,2004,47,20.0,1,1,6.0,0,0,1,0,1
370133_1_1,1996,42,21.0,1,1,6.0,0,0,1,1,1
370134_1_1,2004,68,10.0,0,1,6.0,0,0,0,0,1
370134_2_1,2011,31,10.0,0,2,4.0,0,0,0,0,0
370134_2_2,2011,32,10.0,0,2,4.0,0,0,0,0,0
370135_1_1,2002,77,13.0,0,1,6.0,0,0,1,0,1
370136_1_1,1991,62,20.0,0,1,6.0,0,0,0,0,1
370136_2_1,2011,30,20.0,0,1,6.0,0,0,1,0,0
370137_1_1,2002,36,1.0,1,1,6.0,0,1,0,0,1
370138_1_1,2015,45,17.0,0,1,6.0,1,0,0,1,1
370139_1_1,2006,54,7.0,0,1,6.0,0,1,0,0,0
370140_1_1,1997,25,1.0,1,2,6.0,0,1,0,0,1
370140_1_2,1997,31,1.0,1,2,6.0,0,1,0,0,0
370141_1_1,2000,31,21.0,1,1,6.0,0,1,0,1,1
370142_1_1,1998,40,1.0,1,1,6.0,0,0,1,1,1
370143_1_1,2006,22,15.0,0,1,6.0,0,0,1,0,1
370145_1_1,1999,62,11.0,0,1,6.0,0,0,0,0,1
370145_2_1,2009,66,11.0,0,1,6.0,0,0,1,0,0
370145_3_1,2014,70,11.0,0,2,6.0,0,0,0,0,0
370145_3_2,2014,70,11.0,0,2,6.0,0,0,0,0,0
370146_1_1,2011,19,7.0,0,1,6.0,0,0,1,1,0
370146_2_1,2003,34,7.0,0,2,6.0,0,0,0,0,0
370146_2_2,2003,30,7.0,0,2,6.0,0,0,0,0,1
370147_1_1,2001,38,16.0,0,1,0.0,0,0,0,0,0
370147_2_1,2013,32,16.0,0,1,6.0,1,0,0,0,1
370148_1_1,2014,52,17.0,1,1,6.0,1,0,0,1,1
370149_1_1,1993,25,3.0,1,1,6.0,1,0,0,1,1
370150_1_1,2006,55,10.0,0,1,6.0,0,0,0,1,1
370151_1_1,1995,49,17.0,1,2,6.0,0,0,1,0,1
370151_1_2,1995,58,17.0,1,2,6.0,0,0,0,0,1
370151_2_1,2003,62,17.0,1,1,6.0,0,0,1,0,0
370152_1_1,2007,21,1.0,0,3,4.0,0,0,0,0,0
370152_1_2,2007,23,1.0,0,3,4.0,0,0,0,0,0
370152_1_3,2007,23,1.0,0,3,4.0,0,0,0,0,0
370153_1_1,2005,41,15.0,0,1,6.0,0,0,1,0,1
370154_1_1,2002,48,21.0,1,1,6.0,0,1,0,0,1
370155_1_1,2008,20,14.0,0,4,6.0,0,0,1,1,0
370155_1_2,2008,24,14.0,0,4,6.0,0,0,1,1,0
370155_1_3,2008,1,14.0,0,4,6.0,0,0,0,1,1
370155_1_4,2008,30,14.0,0,4,6.0,0,0,0,1,0
370155_2_1,2003,25,14.0,0,4,6.0,0,0,0,0,0
370155_2_2,2003,9,14.0,0,4,6.0,0,0,0,0,0
370155_2_3,2003,8,14.0,0,4,6.0,0,0,0,0,0
370155_2_4,2003,6,14.0,0,4,6.0,0,0,0,0,0
370156_1_1,2007,64,22.0,0,2,0.0,0,0,0,0,0
370156_1_2,2007,114,22.0,0,2,0.0,0,0,0,0,0
370159_1_1,2014,27,15.0,0,1,6.0,0,0,0,0,0
370159_2_1,2002,37,15.0,0,1,6.0,0,0,1,1,1
370160_1_1,1996,45,10.0,0,1,6.0,0,0,0,0,0
370160_2_1,1993,78,10.0,0,2,6.0,0,1,0,0,1
370160_2_2,1993,80,10.0,0,2,6.0,0,1,0,0,1
370161_1_1,2001,77,10.0,0,1,6.0,0,0,1,1,1
370162_1_1,2014,20,15.0,0,1,6.0,0,0,0,1,0
370163_1_1,1999,54,21.0,1,1,6.0,0,0,1,1,1
370163_2_1,2010,53,21.0,1,3,6.0,0,0,1,0,0
370163_2_2,2010,15,21.0,1,3,6.0,0,0,1,0,0
370163_2_3,2010,13,21.0,1,3,6.0,0,0,0,0,0
370164_1_1,2015,58,1.0,0,2,6.0,0,0,0,1,0
370164_1_2,2015,39,1.0,0,2,6.0,0,0,0,1,0
370164_2_1,1994,30,1.0,0,1,6.0,0,0,0,0,0
370165_3_1,2005,28,15.0,1,2,6.0,0,0,1,0,0
370165_3_2,2005,37,15.0,1,2,6.0,0,0,0,0,0
370165_4_1,2004,25,15.0,1,2,6.0,0,0,0,0,0
370165_4_2,2004,25,15.0,1,2,6.0,0,0,1,0,0
370166_1_1,2003,37,5.0,0,1,6.0,0,1,1,0,1
370166_2_1,1991,51,5.0,0,1,6.0,0,0,0,0,0
370166_3_1,1996,37,5.0,0,1,6.0,0,0,1,0,0
370167_1_1,2005,26,23.0,1,2,6.0,0,0,0,0,0
370167_1_2,2005,21,23.0,1,2,6.0,0,0,0,0,0
